Basin Id|Segment ID|On Segment|RFA/Tag ID|Station ID|End Date|End Time|End Depth|Start Date|Start Time|Start Depth|Composite Category|Composite Type|Comment|Submitting Entity|Collecting Entity|Monitoring Type|Parameter Code|Greater Than/Less Than|Value|MDL|LOQ|Data Qualifier|Verify Flag|Validation Flag|Rating Flag|Nelac Status|Exempt Status
22|2202|Y|U061449|13079|11/16/1993|14:20|0.3||||||O|GS|XX|XX|00300||8.4|||||||USABLE|
22|2202|Y|0015600|13074|07/17/1996|14:10|0.3|||||||WC|FO|RT|70507||0.67|||||||USABLE|
22|2202|Y|Z203202|13074|08/09/1977|15:00|3.05|||||||WC|FO|RT|00010||29.2|||||||USABLE|
22|2202|Y|Z203202|13074|08/09/1977|15:00|3.05|||||||WC|FO|RT|00300||1.7|||||||USABLE|
22|2202|Y|TT00399|13079|11/19/2001|13:00|0.3|||||||TT|TT|TQ|00010||21.82|||||||USABLE|
22|2202|Y|TT00399|13079|11/19/2001|13:00|0.3|||||||TT|TT|TQ|00300||6.95|||||||USABLE|
22|2202|Y|TT00399|13079|11/19/2001|13:00|0.3|||||||TT|TT|TQ|00610||0.22|||||||USABLE|
22|2202|Y|TT00399|13079|11/19/2001|13:00|0.3|||||||TT|TT|TQ|70507||0.34|||||||USABLE|
22|2202|Y|U008047|13079|10/25/1988|12:48|0.3|||||||GS|XX|XX|00671||0.21|||||||USABLE|
22|2202|Y|U116869|13079|04/21/2004|10:00|0.3|||||||GS|GS|XR|00625||1.2|||||||USABLE|
22|2202|Y|U060355|13079|05/05/1993|16:15|0.3|||||||GS|XX|XX|00094||3660|||||||USABLE|
22|2202|Y|0033649|13074|11/28/2001|14:30|0.1|||||||WC|FO|RT|00625||1.85|||||||USABLE|
22|2202|Y|0033649|13074|11/28/2001|14:30|0.1|||||||WC|FO|RT|00665||1.32|||||||USABLE|
22|2202|Y|Z203245|13074|05/26/1981|12:15|0.3|||||||WC|FO|RT|00680||9|||||||USABLE|
22|2202|Y|Z203164|13074|05/17/1976|15:35|0.3||||||PARTLY CLOUDY,WINDY|WC|FO|RT|00010||26.6|||||||USABLE|
22|2202|Y|0044710|13074|07/21/2004|10:55|0.3|||||||WC|FO|RT|00620||2.5|||||||USABLE|
22|2202|Y|0044710|13074|07/21/2004|10:55|0.3|||||||WC|FO|RT|00625||1.36|||||||USABLE|
22|2202|Y|U008051|13079|06/28/1989|12:15|0.3|||||||GS|XX|XX|00610||0.11|||||||USABLE|
22|2202|Y|PF10954|13074|08/12/1992|08:40|1.52|||||||WC|FO|SS|00300||4.3|||||||USABLE|
22|2202|Y|Z203135|13074|07/23/1975|11:35|0.3|||||||WC|FO|RT|00010||28.5|||||||USABLE|
22|2202|Y|U113211|13079|07/24/2001|13:30|0.3048|||||||GS|GS|XR|00010||30|||||||USABLE|
22|2202|Y|U113211|13079|07/24/2001|13:30|0.3048|||||||GS|GS|XR|00300||8.3|||||||USABLE|
22|2202|Y|TT00311|13079|07/23/2001|09:50|0.3|||||||TT|TT|TQ|00665||0.3|||||||USABLE|
22|2202|Y|Z203123|13074|03/24/1975|14:20|1.52|||||||WC|FO|RT|00400||8|||||||USABLE|
22|2202|Y|Z203225|13074|06/18/1979|15:45|0.3||||||PARTLY CLOUDY, HOT, WINDY 3|WC|FO|RT|00620||1.68|||||||USABLE|
22|2202|Y|U113205|13079|02/20/2001|10:30|0.3048|||||||GS|GS|XR|00665||0.74|||||||USABLE|
22|2202|Y|R221465|13074|11/08/2004|10:36|0.3||||||PARTLY CLOUDY, WARM, LIGHT WIND, FISH ACTIVE IN SHALLOWS.|WC|FO|RT|00094||4300|||||||USABLE|
22|2202|Y|R221465|13074|11/08/2004|10:36|0.3||||||PARTLY CLOUDY, WARM, LIGHT WIND, FISH ACTIVE IN SHALLOWS.|WC|FO|RT|01351||3|||||||USABLE|
22|2202|Y|U008069|13079|06/09/1992|17:35|0.3|||||||GS|XX|XX|00094||4630|||||||USABLE|
22|2202|Y|U036410|13079|11/14/1996|11:00|0.3|||||||GS|GS|RT|82078||62|||||||USABLE|
22|2202|Y|U036410|13079|11/14/1996|11:00|0.3|||||||GS|GS|RT|00010||21.5|||||||USABLE|
22|2202|Y|U036410|13079|11/14/1996|11:00|0.3|||||||GS|GS|RT|00625||1.2|||||||USABLE|
22|2202|Y|Z203418|13079|03/01/1984|10:50|0.3|||||||WC|FO|SS|31616||140|||||||USABLE|
22|2202|Y|U115409|13079|04/15/2003|13:30|0.3|||||||GS|GS|XR|00061||153|||||||USABLE|
22|2202|Y|U115409|13079|04/15/2003|13:30|0.3|||||||GS|GS|XR|00300||8.3|||||||USABLE|
22|2202|Y|0054095|13074|05/08/2006|13:10|0.3|||||||WC|FO|RT|00630||3.88|||||||USABLE|
22|2202|Y|Z203236|13074|08/27/1980|15:45|0.3|||||||WC|FO|RT|00530||115|||||||USABLE|
22|2202|Y|Z203236|13074|08/27/1980|15:45|0.3|||||||WC|FO|RT|00610||0.08|||||||USABLE|
22|2202|Y|R192833|13074|11/14/2000|12:35|0.3||||||CLOUDY, WINDY, WATER MURKY, FISH AND BIRDS FEEDING.|WC|FO|RT|01351||3|||||||USABLE|
22|2202|Y|U100362|13079|08/30/1995|11:45|0.3|||||||GS|XX|XX|00010||30|||||||USABLE|
22|2202|Y|U100362|13079|08/30/1995|11:45|0.3|||||||GS|XX|XX|00625||0.7|||||||USABLE|
22|2202|Y|U036426|13079|04/22/1999|08:40|0.3|||||||GS|GS|RT|00625||1.46|||||||USABLE|
22|2202|Y|0016169|13074|06/26/1997|15:04|0.09|||||||WC|FO|RT|00630||3.06|||||||USABLE|
22|2202|Y|Z203296|13074|01/26/1984|17:20|0.3|||||||WC|FO|RT|00680||12|||||||USABLE|
22|2202|Y|Z203296|13074|01/26/1984|17:20|0.3|||||||WC|FO|RT|31616||4300|||||||USABLE|
22|2202|Y|0038370|13074|05/23/2002|14:29|0.1||||||32211 = 130.000, 70300 = 44400.000 verified 13 Dec 2002 by nhall.|WC|FO|RT|00610||0.19|||||||USABLE|
22|2202|Y|TT00090|13074|01/29/2001|10:21|0.3|||||||TT|TT|TQ|00300||6.62|||||||USABLE|
22|2202|Y|TT00090|13074|01/29/2001|10:21|0.3|||||||TT|TT|TQ|00680||12.1|||||||USABLE|
22|2202|Y|Z203231|13074|02/07/1980|16:00|1.52|||||||WC|FO|RT|00400||7.6|||||||USABLE|
22|2202|Y|0038441|13074|11/20/2002|13:30|0.1||||||LIM 00680     1 TRDE  Reported TOC result is actually Nonpurgeable Organic CarboLIM 00680     2 TRDE  (NPOC).|WC|FO|RT|00610||0.15|||||||USABLE|
22|2202|Y|14530386|13074|07/27/2016|14:10|1|||||||WC|FO|RT|00094||25600|||||||USABLE|
22|2202|Y|14530386|13074|07/27/2016|14:10|1|||||||WC|FO|RT|00300||2|||||||USABLE|
22|2202|Y|14483413|13074|07/29/2015|13:30|1|||||||WC|FO|RT|00094||4090|||||||USABLE|
22|2202|Y|14532176|13074|06/21/2016|12:50|1|||||||WC|FO|RT|00010||30|||||||USABLE|
22|2202|Y|14472032|13074|10/08/2015|10:45|1|||||||WC|FO|RT|00300||8.9|||||||USABLE|
22|2202|Y|14507668|13074|02/29/2016|14:57|1|||||||WC|FO|RT|00400||7.8|||||||USABLE|
22|2202|Y|14429829|13074|11/20/2014|11:23|0.3|||||||WC|FO|RT|00300||10.6|||||||USABLE|
22|2202|Y|14429829|13074|11/20/2014|11:23|0.3|||||||WC|FO|RT|00094||4500|||||||USABLE|
22|2202|Y|14429829|13074|11/20/2014|11:23|0.3|||||||WC|FO|RT|00010||17.1|||||||USABLE|
22|2202|Y|14429829|13074|11/20/2014|11:23|1.5|||||||WC|FO|RT|00300||10.4|||||||USABLE|
22|2202|Y|13244728|13074|02/28/2012|12:50|0.3|||||||WC|FO|RT|00400||7.6|||||||USABLE|
22|2202|Y|13244728|13074|02/28/2012|12:50|1.5|||||||WC|FO|RT|00010||18.3|||||||USABLE|
22|2202|Y|13244728|13074|02/28/2012|12:50|3|||||||WC|FO|RT|00300||3.1|||||||USABLE|
22|2202|Y|13606742|13074|12/04/2012|10:40|0.3|||||||WC|FO|RT|00400||7.4|||||||USABLE|
22|2202|Y|14392318|13074|08/07/2014|11:45|0.3|||||||WC|FO|RT|00300||9.3|||||||USABLE|
22|2202|Y|14392318|13074|08/07/2014|11:45|0.3|||||||WC|FO|RT|00010||30.5|||||||USABLE|
22|2202|Y|14392318|13074|08/07/2014|11:45|1.5|||||||WC|FO|RT|00010||30.3|||||||USABLE|
22|2202|Y|13737056|13074|05/14/2013|11:15|0.3|||||||WC|FO|RT|72053||1|||||||USABLE|
22|2202|Y|13737056|13074|05/14/2013|11:15|0.3|||||||WC|FO|RT|00300||6.7|||||||USABLE|
22|2202|Y|10015871|13074|08/28/2006|11:20|0.3||||||Clear and hot. Strong SE breeze. Water brown and turbid.|WC|FO|RT|00300||4.1|||||||USABLE|
22|2202|Y|10016027|13074|11/09/2006|11:50|0.3||||||Water brown and turbid. Tide high - showing some influence at site.|WC|FO|RT|72053||5|||||||USABLE|
22|2202|Y|10098254|13074|11/28/2007|13:37|0.3|||||||WC|FO|RT|00094||4860|||||||USABLE|
22|2202|Y|10101112|13074|04/17/2008|10:30|0.3|||||||WC|FO|RT|00094||3500|||||||USABLE|
22|2202|Y|10095029|13074|08/29/2007|10:35|0.3|||||||WC|FO|RT|82903||1.5|||||||USABLE|
22|2202|Y|10098983|13074|02/21/2008|09:50|0.3|||||||WC|FO|RT|00400||7.7|||||||USABLE|
22|2202|Y|10098983|13074|02/21/2008|09:50|0.3|||||||WC|FO|RT|00300||8.2|||||||USABLE|
22|2202|Y|10137317|13074|08/14/2008|10:05|0.3|||||||WC|FO|RT|82903||1|||||||USABLE|
22|2202|Y|12148216|13074|02/25/2010|10:00|0.3|||||||WC|FO|RT|00400||7.5|||||||USABLE|
22|2202|Y|12148216|13074|02/25/2010|10:00|0.3|||||||WC|FO|RT|00010||13|||||||USABLE|
22|2202|Y|12208384|13074|05/06/2010|11:00|0.3|||||||WC|FO|RT|00400||7.5|||||||USABLE|
22|2202|Y|12662338|13074|08/31/2010|11:10|0.3|||||||WC|FO|RT|72053|>|7|||||||USABLE|
22|2202|Y|12662338|13074|08/31/2010|11:10|0.3|||||||WC|FO|RT|00300||5.3|||||||USABLE|
22|2202|Y|12662338|13074|08/31/2010|11:10|0.3|||||||WC|FO|RT|00010||29|||||||USABLE|
22|2202|Y|12959050|13074|07/14/2011|13:30|0.3|||||||WC|FO|RT|00400||8|||||||USABLE|
22|2202|Y|14539348|13074|09/29/2016|10:45|0.3|||||||WC|FO|RT|72053||1|||||||USABLE|
22|2202|Y|14539348|13074|09/29/2016|10:45|1|||||||WC|FO|RT|00300||7.2|||||||USABLE|
22|2202|Y|14539348|13074|09/29/2016|10:45|3|||||||WC|FO|RT|00400||7.5|||||||USABLE|
22|2202|Y|14611954|13074|11/30/2017|10:30|1|||||||WC|FO|RT|00400||7.7|||||||USABLE|
22|2202|Y|14637535|13074|03/14/2018|10:50|0.3|||||||WC|FO|RT|82903||1|||||||USABLE|
22|2202|Y|14583475|13074|05/16/2017|14:05|0.3|||||||WC|FO|RT|72053|>|7|||||||USABLE|
22|2202|Y|14583475|13074|05/16/2017|14:05|1|||||||WC|FO|RT|00400||8|||||||USABLE|
22|2202|Y|14583475|13074|05/16/2017|14:05|2|||||||WC|FO|RT|00300||6.8|||||||USABLE|
22|2202|Y|14690367|13074|10/23/2018|13:10|2.7|||||||WC|FO|RT|00010||21.4|||||||USABLE|
22|2202|Y|14669344|13074|07/26/2018|13:26|1|||||||WC|FO|RT|00010||31.6|||||||USABLE|
22|2202|Y|14669344|13074|07/26/2018|13:26|1|||||||WC|FO|RT|00400||7.9|||||||USABLE|
22|2202|Y|14669344|13074|07/26/2018|13:26|2|||||||WC|FO|RT|00010||31.2|||||||USABLE|
22|2202|Y|14669344|13074|07/26/2018|13:26|2|||||||WC|FO|RT|00400||7.9|||||||USABLE|
22|2202|Y|14669344|13074|07/26/2018|13:26|2.2|||||||WC|FO|RT|00094||4190|||||||USABLE|
22|2202|Y|14723818|13074|01/17/2019|13:00|3.2|||||||WC|FO|RT|00400||8|||||||USABLE|
22|2202|Y|14786432|13074|11/20/2019|13:00|1|||||||WC|FO|RT|00010||16.4|||||||USABLE|
22|2202|Y|14786432|13074|11/20/2019|13:00|2|||||||WC|FO|RT|00300||3.6|||||||USABLE|
22|2202|Y|14786432|13074|11/20/2019|13:00|2|||||||WC|FO|RT|00400||7.6|||||||USABLE|
22|2202|Y|14751318|13074|04/30/2019|13:12|0.3|||||||WC|FO|RT|00094||3040|||||||USABLE|
22|2202|Y|14751318|13074|04/30/2019|13:12|1|||||||WC|FO|RT|00300||7.6|||||||USABLE|
22|2202|Y|14751318|13074|04/30/2019|13:12|1|||||||WC|FO|RT|00400||7.9|||||||USABLE|
22|2202|Y|14751318|13074|04/30/2019|13:12|2|||||||WC|FO|RT|00094||3040|||||||USABLE|
22|2202|Y|14807134|13074|08/07/2019|13:50|1.9|||||||WC|FO|RT|00094||4340|||||||USABLE|
22|2202|Y|14807161|13074|02/19/2020|13:45|0.3|||||||WC|FO|RT|00400||7.9|||||||USABLE|
22|2202|Y|14807161|13074|02/19/2020|13:45|1|||||||WC|FO|RT|00300||7.2|||||||USABLE|
22|2202|Y|14807161|13074|02/19/2020|13:45|2|||||||WC|FO|RT|00094||3770|||||||USABLE|
22|2202|Y|14807161|13074|02/19/2020|13:45|2.7|||||||WC|FO|RT|00094||10800|||||||USABLE|
22|2202|Y|Z203210|13074|02/07/1978|16:25|0.3|||||||WC|FO|RT|00620||2.39|||||||USABLE|
22|2202|Y|0000280|13074|08/12/1992|11:12|0.3|||||||WC|FO|RT|00630||2.11|||||||USABLE|
22|2202|Y|Z203341|13074|05/29/1990|12:40|0.3||||||PARTLY CLOUDY,MODERATE SE WIND,NUMEROUS FISHE .RMEN COLLECTING BAIT SHAD,MUCHFLOATING BRUSH .& TRASH .|WC|FO|RT|00610||0.45|||||||USABLE|
22|2202|Y|Z203341|13074|05/29/1990|12:40|0.3||||||PARTLY CLOUDY,MODERATE SE WIND,NUMEROUS FISHE .RMEN COLLECTING BAIT SHAD,MUCHFLOATING BRUSH .& TRASH .|WC|FO|RT|00665||0.63|||||||USABLE|
22|2202|Y|Z203341|13074|05/29/1990|12:40|0.3||||||PARTLY CLOUDY,MODERATE SE WIND,NUMEROUS FISHE .RMEN COLLECTING BAIT SHAD,MUCHFLOATING BRUSH .& TRASH .|WC|FO|RT|31616||920|||||||USABLE|
22|2202|Y|Z203165|13074|05/17/1976|15:35|1.52|||||||WC|FO|RT|00094||5570|||||||USABLE|
22|2202|Y|U060354|13079|03/11/1993|14:45|0.3||||||O|GS|XX|XX|00061||216|||||||USABLE|
22|2202|Y|U060354|13079|03/11/1993|14:45|0.3||||||O|GS|XX|XX|00076||73|||||||USABLE|
22|2202|Y|U060354|13079|03/11/1993|14:45|0.3||||||O|GS|XX|XX|00300||8.7|||||||USABLE|
22|2202|Y|U100356|13079|08/30/1994|13:00|0.3|||||||GS|XX|XX|00625||1|||||||USABLE|
22|2202|Y|U060352|13079|10/14/1992|14:00|0.3|||||||GS|XX|XX|00061||200|||||||USABLE|
22|2202|Y|U060352|13079|10/14/1992|14:00|0.3|||||||GS|XX|XX|00094||4520|||||||USABLE|
22|2202|Y|TT00513|13079|04/22/2002|13:35|0.3|||||||TT|TT|TQ|00680||9.4|||||||USABLE|
22|2202|Y|Z203156|13074|03/30/1976|14:45|0.3||||||CLOUDY,WINDY|WC|FO|RT|00094||5300|||||||USABLE|
22|2202|Y|TT00351|13074|09/17/2001|13:05|0.3|||||||TT|TT|TQ|00061||133.27|||||||USABLE|
22|2202|Y|TT00351|13074|09/17/2001|13:05|0.3|||||||TT|TT|TQ|00400||7.53|||||||USABLE|
22|2202|Y|TT00351|13074|09/17/2001|13:05|0.3|||||||TT|TT|TQ|00630||2.4|||||||USABLE|
22|2202|Y|TT00621|13074|07/22/2002|10:40|0.3|||||||TT|TT|TQ|00010||29.49|||||||USABLE|
22|2202|Y|U036422|13079|12/02/1998|16:00|0.3|||||||GS|GS|RT|00061||161|||||||USABLE|
22|2202|Y|U036422|13079|12/02/1998|16:00|0.3|||||||GS|GS|RT|00671||0.335|||||||USABLE|
22|2202|Y|Z203119|13074|12/17/1974|10:25|0.3|||||||WC|FO|RT|00620||4.1|||||||USABLE|
22|2202|Y|U113208|13079|04/25/2001|09:40|0.3048|||||||GS|GS|XR|00061||1522|||||||USABLE|
22|2202|Y|U113208|13079|04/25/2001|09:40|0.3048|||||||GS|GS|XR|00094||1110|||||||USABLE|
22|2202|Y|Z203095|13074|10/19/1973|14:30|0.3|||||||WC|FO|RT|00010||26|||||||USABLE|
22|2202|Y|Z203095|13074|10/19/1973|14:30|0.3|||||||WC|FO|RT|00094||3132|||||||USABLE|
22|2202|Y|U008065|13079|10/21/1991|17:35|0.3|||||||GS|XX|XX|00625||1.2|||||||USABLE|
22|2202|Y|U008035|13079|11/20/1986|16:59|0.3|||||||GS|XX|XX|00610||0.11|||||||USABLE|
22|2202|Y|U008035|13079|11/20/1986|16:59|0.3|||||||GS|XX|XX|00671||0.92|||||||USABLE|
22|2202|Y|U036409|13079|09/25/1996|09:30|0.3|||||||GS|GS|RT|00094||5030|||||||USABLE|
22|2202|Y|U036409|13079|09/25/1996|09:30|0.3|||||||GS|GS|RT|00625||1.1|||||||USABLE|
22|2202|Y|Z203330|13074|02/25/1988|13:35|0.3||||||MANY MEN COLLECTING BAIT SHAD & MULLET,OVERCAST,STRONG N WIND.|WC|FO|RT|00094||6000|||||||USABLE|
22|2202|Y|R186787|13074|11/15/1999|11:31|0.3||||||BRIDGE CONSTRUCTION, 1 FISHERMAN CATCHING CHANNEL CATFISH, 1 BAIT COLLECTOR, MUDDY WATER, OVERCAST, CALM|WC|FO|RT|72053|>|20|||||||USABLE|
22|2202|Y|R208168|13074|02/06/2003|13:22|0.3||||||OVERCAST, LIGHT SOUTHEAST WIND.  SOME GRASS IN SEDIMENT.|WC|FO|RT|31699||41.3|||||||USABLE|
22|2202|Y|R182711|13074|03/23/1999|11:25|0.3||||||MUDDY WATER, STRONG SW WIND, MOSTLY CLOUDY|WC|FO|RT|00094||4400|||||||USABLE|
22|2202|Y|R182711|13074|03/23/1999|11:25|0.3||||||MUDDY WATER, STRONG SW WIND, MOSTLY CLOUDY|WC|FO|RT|72053|>|30|||||||USABLE|
22|2202|Y|TT00465|13079|02/18/2002|11:30|0.3|||||||TT|TT|TQ|00530||195|||||||USABLE|
22|2202|Y|Z203154|13074|02/13/1976|12:30|1.52|||||||WC|FO|RT|00400||7.6|||||||USABLE|
22|2202|Y|0031593|13074|08/02/2000|11:15|0.321||||||(PH2W) The 0.321m depth is an assumed value that was populated during migration to SWQMIS.|WC|FO|IS|00625||1.62|||||||USABLE|
22|2202|Y|0014334|13074|04/04/1996|11:00|0.3|||||||WC|FO|RT|00530||179|||||||USABLE|
22|2202|Y|0014334|13074|04/04/1996|11:00|0.3|||||||WC|FO|RT|00680||8|||||||USABLE|
22|2202|Y|0005175|13074|12/28/1993|13:37|0.3|||||||WC|FO|RT|00680|<|1|||||||USABLE|
22|2202|Y|0005175|13074|12/28/1993|13:37|0.3|||||||WC|FO|RT|70507||0.42|||||||USABLE|
22|2202|Y|Z203120|13074|01/21/1975|12:45|0.3|||||||WC|FO|RT|00070||50|||||||USABLE|
22|2202|Y|Z203120|13074|01/21/1975|12:45|0.3|||||||WC|FO|RT|00094||4700|||||||USABLE|
22|2202|Y|Z203120|13074|01/21/1975|12:45|0.3|||||||WC|FO|RT|70507||0.49|||||||USABLE|
22|2202|Y|Z203247|13074|05/26/1981|12:15|2.13|||||||WC|FO|RT|00094||4100|||||||USABLE|
22|2202|Y|R182930|13074|05/12/1999|11:15|0.3||||||OVERCAST, MODERATE EAST WIND, MUDDY WATER, D.O. MALFUNCTION|WC|FO|RT|00400||7.6|||||||USABLE|
22|2202|Y|R182930|13074|05/12/1999|11:15|0.3||||||OVERCAST, MODERATE EAST WIND, MUDDY WATER, D.O. MALFUNCTION|WC|FO|RT|31616||275|||||||USABLE|
22|2202|Y|U008070|13079|08/27/1992|10:25|0.3|||||||GS|XX|XX|00061||240|||||||USABLE|
22|2202|Y|U008070|13079|08/27/1992|10:25|0.3|||||||GS|XX|XX|00094||4350|||||||USABLE|
22|2202|Y|Z203208|13074|11/03/1977|14:30|2.44|||||||WC|FO|RT|00400||7.7|||||||USABLE|
22|2202|Y|Z203149|13074|12/30/1975|13:20|2.74|||||||WC|FO|RT|00400||7.8|||||||USABLE|
22|2202|Y|U008050|13079|04/26/1989|13:00|0.3|||||||GS|XX|XX|00300||6.8|||||||USABLE|
22|2202|Y|U008050|13079|04/26/1989|13:00|0.3|||||||GS|XX|XX|00400||8|||||||USABLE|
22|2202|Y|Z203248|13074|07/28/1981|15:30|0.3|||||||WC|FO|RT|00665||0.5|||||||USABLE|
22|2202|Y|Z203248|13074|07/28/1981|15:30|0.3|||||||WC|FO|RT|31616||5200|||||||USABLE|
22|2202|Y|Z203248|13074|07/28/1981|15:30|0.3|||||||WC|FO|RT|00530||120|||||||USABLE|
22|2202|Y|Z203121|13074|02/13/1975|14:45|0.3|||||||WC|FO|RT|00010||19.8|||||||USABLE|
22|2202|Y|Z203121|13074|02/13/1975|14:45|0.3|||||||WC|FO|RT|00300||9.6|||||||USABLE|
22|2202|Y|Z203121|13074|02/13/1975|14:45|0.3|||||||WC|FO|RT|00680||20|||||||USABLE|
22|2202|Y|U100352|13079|01/19/1994|11:00|0.3|||||||GS|XX|XX|00625||1|||||||USABLE|
22|2202|Y|U113221|13079|07/31/2002|10:00|0.3048|||||||GS|GS|XR|00094||3910|||||||USABLE|
22|2202|Y|U113221|13079|07/31/2002|10:00|0.3048|||||||GS|GS|XR|00671||0.4|||||||USABLE|
22|2202|Y|0044683|13074|04/29/2004|10:05|0.3|||||||WC|FO|RT|00620||3.22|||||||USABLE|
22|2202|Y|0038401|13074|09/11/2002|11:30|0.1|||||||WC|FO|RT|00530||196|||||||USABLE|
22|2202|Y|0024264|13074|06/16/1998|16:06|0.304878|||||||WC|CO|IS|00530||90|||||||USABLE|
22|2202|Y|0024264|13074|06/16/1998|16:06|0.304878|||||||WC|CO|IS|00680||11|||||||USABLE|
22|2202|Y|Z203405|13079|08/18/1983|13:25|0.3|||||||WC|FO|SS|31616||650|||||||USABLE|
22|2202|Y|Z203108|13074|09/05/1974|14:00|0.3|||||||WC|FO|RT|00300||6.9|||||||USABLE|
22|2202|Y|U036437|13079|08/16/2000|11:10|0.3||||||USGS remark code 0-certain values reported for this sample may be estimated|GS|GS|RT|00625||1.461|||||||USABLE|
22|2202|Y|0031596|13074|08/02/2000|11:36|0.3||||||(PH4E)|WC|FO|IS|00530||81|||||||USABLE|
22|2202|Y|0031596|13074|08/02/2000|11:36|0.3||||||(PH4E)|WC|FO|IS|00680||7|||||||USABLE|
22|2202|Y|U113219|13079|05/30/2002|11:00|0.3048|||||||GS|GS|XR|00010||27.5|||||||USABLE|
22|2202|Y|U113219|13079|05/30/2002|11:00|0.3048|||||||GS|GS|XR|00300||8.1|||||||USABLE|
22|2202|Y|Z203329|13074|10/09/1987|16:01|0.3|||||||WC|FO|RT|00665||0.92|||||||USABLE|
22|2202|Y|0002694|13074|08/18/1993|10:25|0.304878||||||DISSOLVED METALS SAMPLE ONLY!  WARM, CLEAR, 3 FISHERMEN ON BRIDGE|WC|FO|RT|01351||3|||||||USABLE|
22|2202|Y|Z203157|13074|03/30/1976|14:45|1.52|||||||WC|FO|RT|00400||7.9|||||||USABLE|
22|2202|Y|Z203190|13074|10/07/1976|15:40|0.3|||||||WC|FO|RT|70507||0.26|||||||USABLE|
22|2202|Y|TT00647|13074|08/12/2002|11:10|0.3|||||||TT|TT|TQ|00094||4888|||||||USABLE|
22|2202|Y|TT00647|13074|08/12/2002|11:10|0.3|||||||TT|TT|TQ|00300||4.38|||||||USABLE|
22|2202|Y|Z203206|13074|11/03/1977|14:30|0.3|||||||WC|FO|RT|00620||1.98|||||||USABLE|
22|2202|Y|U008040|13079|09/01/1987|12:15|0.3|||||||GS|XX|XX|00094||3620|||||||USABLE|
22|2202|Y|U008040|13079|09/01/1987|12:15|0.3|||||||GS|XX|XX|00300||6.3|||||||USABLE|
22|2202|Y|0014291|13074|02/21/1996|09:08|0.3|||||||WC|FO|RT|00665||0.69|||||||USABLE|
22|2202|Y|0048837|13074|08/22/2005|11:03|0.3||||||Value for param 32211 verified by ccaudle 101705 WDMA|WC|FO|RT|00610||0.15|||||||USABLE|
22|2202|Y|0048837|13074|08/22/2005|11:03|0.3||||||Value for param 32211 verified by ccaudle 101705 WDMA|WC|FO|RT|00665||0.74|||||||USABLE|
22|2202|Y|U008041|13079|11/19/1987|12:00|0.3|||||||GS|XX|XX|00010||20|||||||USABLE|
22|2202|Y|Z203336|13074|05/31/1989|13:41|0.3||||||SUNNY,HOT,STRONG SE WIND,MANY FISHERMEN COLLECTING BAIT SHAD|WC|FO|RT|70507||0.359|||||||USABLE|
22|2202|Y|U116221|13079|09/16/2003|11:40|0.3|||||||GS|GS|XR|00300||5.6|||||||USABLE|
22|2202|Y|Z203143|13074|10/27/1975|11:55|0.3|||||||WC|FO|RT|00665||0.359|||||||USABLE|
22|2202|Y|Z203256|13074|08/17/1982|02:00|0.321|||0.321|B|| The 0.321m depth is an assumed value that was populated during migration to SWQMIS. The 0.321m depth is an assumed value that was populated during migration to SWQMIS.|WC|CO|SS|00665||0.7|||||||USABLE|
22|2202|Y|R188599|13074|03/16/2000|08:54|0.3||||||PARTLY CLOUDY, MUDDY WATER, FISHERMEN, NEAR CALM, PH MALFUNCTION|WC|FO|RT|01351||5|||||||USABLE|
22|2202|Y|Z203170|13074|06/16/1976|15:40|3.05|||||||WC|FO|RT|00300||3.1|||||||USABLE|
22|2202|Y|Z203294|13074|11/21/1983|12:23|0.3|||||||WC|FO|SS|31616||2300|||||||USABLE|
22|2202|Y|Z203286|13074|08/23/1983|20:36|0.3|||||||WC|CO|SS|00010||30.8|||||||USABLE|
22|2202|Y|R150029|13074|12/28/1993|13:37|0.3||||||MSTLY CLDY, NUMEROUS BAIT COLLECTORS|WC|FO|RT|00300||7.9|||||||USABLE|
22|2202|Y|R194228|13074|02/27/2001|10:39|0.03||||||GRASSY BANKS W/SOME EROSION.  PARTLY CLOUDY, WINDY, & WARM.  WATER VERY MURKY, NUMEROUS MULLET JUMPING, WATERFOWL FEEDING IN AREA.|WC|FO|RT|00010||25.12|||||||USABLE|
22|2202|Y|R194228|13074|02/27/2001|10:39|0.03||||||GRASSY BANKS W/SOME EROSION.  PARTLY CLOUDY, WINDY, & WARM.  WATER VERY MURKY, NUMEROUS MULLET JUMPING, WATERFOWL FEEDING IN AREA.|WC|FO|RT|00300||4.79|||||||USABLE|
22|2202|Y|U008060|13079|01/09/1991|09:20|0.3|||||||GS|XX|XX|00076||95|||||||USABLE|
22|2202|Y|Z203348|13074|07/29/1991|13:40|0.3||||||SUNNY, HOT, EXTENSIVE DEBRIS CLEARING BEING CONDUCTED BY COUNTY CREWS AT BRIDGEAND ARROYO BANKS|WC|FO|RT|00530||99|||||||USABLE|
22|2202|Y|Z203348|13074|07/29/1991|13:40|0.3||||||SUNNY, HOT, EXTENSIVE DEBRIS CLEARING BEING CONDUCTED BY COUNTY CREWS AT BRIDGEAND ARROYO BANKS|WC|FO|RT|31616||100|||||||USABLE|
22|2202|Y|Z203096|13074|11/08/1973|10:15|0.3|||||||WC|FO|RT|00620||2.3|||||||USABLE|
